Date,Open,High,Low,Close,Volume,Adj Close
2014-01-29,96.25,97.29,95.43,95.82,1607400,95.82
2014-01-28,96.23,97.28,95.82,96.75,2818400,96.75
2014-01-27,97.23,97.93,95.67,95.86,2543200,95.86
2014-01-24,97.90,97.99,96.73,97.28,1899600,97.28
2014-01-23,99.53,100.28,98.28,98.55,1653100,98.55
2014-01-22,99.06,101.47,98.40,100.54,2015000,100.54
2014-01-21,99.92,101.62,98.10,98.92,2470600,98.92
2014-01-17,99.87,100.47,99.08,99.34,1880200,99.34
2014-01-16,100.69,101.09,100.09,100.30,1710800,100.30
2014-01-15,100.33,101.17,100.02,101.03,1860800,101.03
2014-01-14,98.76,101.05,98.54,100.33,1955600,100.33
2014-01-13,99.80,100.92,97.96,98.21,2238000,98.21
2014-01-10,99.78,100.79,99.61,100.47,1388200,100.47
2014-01-09,100.47,100.47,99.03,99.53,1534600,99.53
2014-01-08,99.16,99.96,98.62,99.95,2806800,99.95
2014-01-07,98.56,99.50,98.56,99.12,1532400,99.12
2014-01-06,98.67,99.16,97.26,97.87,2466900,97.87
2014-01-03,98.87,99.84,98.21,98.32,1630500,98.32
2014-01-02,100.25,100.75,98.43,98.84,2779800,98.84
2013-12-31,100.42,101.13,99.62,100.98,930600,100.98
2013-12-30,99.64,100.25,98.57,100.09,954900,100.09
2013-12-27,99.54,99.60,98.82,99.15,722600,99.15
2013-12-26,98.61,99.64,98.16,99.44,634700,99.44
2013-12-24,98.64,98.91,98.04,98.84,400600,98.84
2013-12-23,98.46,98.66,97.22,98.64,1323300,98.64
2013-12-20,97.33,98.61,96.70,98.16,2866000,98.16
2013-12-19,97.34,97.88,96.41,97.02,1747800,97.02
2013-12-18,94.66,96.61,93.82,96.58,1647700,96.58
2013-12-17,94.09,94.73,93.84,94.21,1114200,94.21
2013-12-16,93.66,94.43,93.23,94.32,1383600,94.32
2013-12-13,94.09,94.35,93.16,93.54,1537000,93.54
2013-12-12,93.06,93.83,92.59,93.24,1326800,93.24
2013-12-11,95.08,95.20,93.16,93.50,1189800,93.50
2013-12-10,94.38,95.30,94.33,94.69,1557700,94.69
2013-12-09,96.34,96.59,94.06,94.80,1631200,94.80
2013-12-06,95.33,96.47,94.28,96.20,3159500,96.20
2013-12-05,93.35,94.36,92.89,93.78,963500,93.78
2013-12-04,93.11,93.94,92.66,93.35,1279500,93.35
2013-12-03,93.44,94.42,93.05,93.85,1606300,93.85
2013-12-02,93.14,94.21,93.14,93.56,1540900,93.56
2013-11-29,94.18,94.39,93.55,93.89,763600,93.89
2013-11-27,93.81,95.25,93.81,94.42,1314500,94.42
2013-11-26,92.60,94.18,92.38,94.03,1647000,94.03
2013-11-25,93.12,93.60,92.43,92.63,1716700,92.63
2013-11-22,95.75,95.75,92.94,93.12,2148400,93.12
2013-11-21,93.40,94.03,93.15,93.74,2207600,93.74
2013-11-20,93.30,94.21,92.49,92.96,1252900,92.96
2013-11-19,93.80,94.20,93.09,93.42,2038700,93.42
2013-11-18,95.65,95.65,93.22,93.54,1772100,93.54
2013-11-15,93.85,94.72,93.27,94.37,2296500,94.37
2013-11-14,92.80,93.58,92.51,93.44,1532700,93.44
2013-11-13,91.17,92.84,91.14,92.83,1890600,92.83
2013-11-12,90.92,91.70,90.42,91.65,1935200,91.65
2013-11-11,90.01,91.00,90.01,90.72,1105700,90.72
2013-11-08,89.70,90.46,89.38,90.23,1399800,90.23
2013-11-07,90.49,91.65,89.27,89.50,1503000,89.50
2013-11-06,90.49,91.00,89.96,90.68,2300300,90.68
2013-11-05,90.67,90.70,87.21,89.59,3911700,89.59
2013-11-04,87.74,87.85,86.14,86.85,1943300,86.85
2013-11-01,87.29,87.60,86.28,87.54,1756400,87.54
2013-10-31,87.47,88.01,86.88,86.93,1732600,86.93
2013-10-30,89.12,89.53,87.29,87.46,1513800,87.46
2013-10-29,88.95,90.01,88.74,89.37,2126100,89.37
2013-10-28,86.87,88.87,86.48,88.84,2350600,88.84
2013-10-25,87.04,87.05,86.13,86.68,1631800,86.68
2013-10-24,86.19,86.85,85.72,86.61,1149300,86.61
2013-10-23,86.09,86.71,85.51,86.08,1217000,86.08
2013-10-22,86.94,87.74,86.25,86.59,1850500,86.59
2013-10-21,86.00,87.04,85.99,86.71,1512800,86.71
2013-10-18,85.95,86.01,85.33,85.77,1667200,85.77
2013-10-17,83.98,86.02,83.78,85.95,2212800,85.95
2013-10-16,86.72,86.91,83.80,84.69,4314500,84.69
2013-10-15,87.43,88.14,85.70,85.91,3493200,85.91
2013-10-14,88.28,88.48,86.99,88.22,2437300,88.22
2013-10-11,85.25,88.89,85.10,88.85,4706000,88.85
2013-10-10,82.34,84.32,82.10,84.20,1683500,84.20
2013-10-09,82.79,83.02,81.24,81.98,2671800,81.98
2013-10-08,84.10,84.30,82.03,82.18,1658900,82.18
2013-10-07,83.95,84.85,83.67,84.10,1432300,84.10
2013-10-04,83.66,84.97,83.21,84.85,2017900,84.85
2013-10-03,83.67,83.85,82.93,83.53,1666300,83.53
2013-10-02,83.16,83.90,82.85,83.76,1294900,83.76
2013-10-01,81.78,83.25,81.64,83.23,1428100,83.23
2013-09-30,81.55,82.48,79.50,82.12,2462200,82.12
2013-09-27,82.16,82.82,81.91,82.70,1218700,82.70
2013-09-26,83.47,83.47,82.39,82.99,1164400,82.99
2013-09-25,82.73,83.39,82.23,83.14,1494300,83.14
2013-09-24,82.63,83.37,82.17,82.89,1811500,82.89
2013-09-23,82.03,82.68,81.62,82.43,1671200,82.43
2013-09-20,82.68,83.35,82.25,82.30,2696000,82.30
2013-09-19,84.03,84.17,82.61,82.64,2605000,82.64
2013-09-18,81.92,83.75,81.80,83.59,3531800,83.59
2013-09-17,81.04,81.83,80.63,81.10,1968600,81.10
2013-09-16,80.43,81.14,80.43,80.85,2128200,80.85
2013-09-13,78.77,79.79,78.75,79.69,1640200,79.69
2013-09-12,79.60,79.70,78.73,78.81,1746700,78.81
2013-09-11,79.03,80.23,79.03,79.86,2894500,79.86
2013-09-10,79.00,79.49,78.69,79.26,1769600,79.26
2013-09-09,77.81,78.50,77.53,78.32,2478100,78.32
2013-09-06,76.56,77.99,76.11,77.50,4085700,77.50
2013-09-05,75.54,76.30,75.42,76.00,2726800,76.00
2013-09-04,74.50,76.29,74.17,75.70,3271400,75.70
2013-09-03,74.00,74.90,73.58,74.49,2064800,74.49
2013-08-30,74.21,74.21,73.15,73.30,1871200,73.30
2013-08-29,73.60,74.25,73.03,74.02,1668800,74.02
2013-08-28,72.41,74.00,72.19,73.78,3046400,73.78
2013-08-27,72.89,73.08,72.01,72.19,1780700,72.19
2013-08-26,73.59,73.80,73.09,73.62,1836200,73.62
2013-08-23,72.76,74.00,71.78,73.75,1672900,73.75
2013-08-22,72.26,72.97,72.26,72.76,1292100,72.76
2013-08-21,70.26,72.93,70.00,72.50,2893900,72.50
2013-08-20,71.07,71.18,70.44,70.65,1183000,70.65
2013-08-19,71.24,72.28,70.79,70.99,1726500,70.99
2013-08-16,70.80,71.81,70.37,71.46,2173700,71.46
2013-08-15,71.65,71.84,70.37,70.86,1893500,70.86
2013-08-14,72.99,73.24,72.37,72.38,1477300,72.38
2013-08-13,73.49,73.84,72.69,73.34,1350400,73.34
2013-08-12,72.78,73.63,72.78,73.39,1589000,73.39
2013-08-09,72.74,73.70,72.74,73.16,1259200,73.16
2013-08-08,73.80,73.97,72.87,72.89,1829200,72.89
2013-08-07,74.38,74.38,72.83,73.81,3250700,73.81
2013-08-06,75.72,76.08,73.81,74.01,7593900,74.01
2013-08-05,74.26,74.26,73.04,73.41,3243800,73.41
2013-08-02,73.90,73.90,73.00,73.51,1897400,73.51
2013-08-01,72.73,74.20,72.73,73.48,2011700,73.48
2013-07-31,72.83,73.51,72.32,72.39,2092500,72.39
2013-07-30,72.90,73.10,72.23,72.37,2585300,72.37
2013-07-29,72.59,73.22,72.30,72.57,1676500,72.57
2013-07-26,72.10,72.76,72.02,72.74,1549000,72.74
2013-07-25,71.70,73.15,71.61,72.62,2197700,72.62
2013-07-24,72.89,73.21,71.69,71.75,2019300,71.75
2013-07-23,73.05,73.05,72.24,72.30,1935900,72.30
2013-07-22,74.91,74.92,72.71,72.87,2370500,72.87
2013-07-19,72.32,72.75,71.64,72.36,3970900,72.36
2013-07-18,71.96,73.32,71.95,72.49,3376300,72.49
2013-07-17,71.11,71.68,70.94,71.21,2988600,71.21
2013-07-16,71.15,71.76,70.63,71.01,2745000,71.01
2013-07-15,71.41,71.70,70.67,70.95,2775200,70.95
2013-07-12,72.52,72.71,71.01,71.43,3795000,71.43
2013-07-11,70.43,71.19,70.01,71.05,5456900,71.05
2013-07-10,66.74,69.78,66.65,69.69,4936700,69.69
2013-07-09,66.31,66.81,65.97,66.55,1834200,66.55
2013-07-08,65.04,66.37,64.95,66.07,2203500,66.07
2013-07-05,65.22,65.50,64.61,65.26,1003600,65.26
2013-07-03,64.00,65.20,63.95,64.76,1053700,64.76
2013-07-02,64.30,64.57,63.68,64.35,2161200,64.35
2013-07-01,63.40,64.83,63.14,64.07,3046400,64.07
